id;created_date;modified_date;is_deleted;recency;frequency;monetary;recency_score;frequency_score;monetary_score;rfm_score;segment;customer_id
236;2021-03-31 21:47:33.000237;2021-03-31 21:47:33.000237;0;41;4;820;4;3;4;434;loyal_customers;12588
237;2021-03-31 21:47:33.000238;2021-03-31 21:47:33.000238;0;31;8;720;4;4;4;444;loyal_customers;12589
238;2021-03-31 21:47:33.000239;2021-03-31 21:47:33.000239;0;6;2;45;5;2;2;522;hibernating;12590
239;2021-03-31 21:47:33.000240;2021-03-31 21:47:33.000240;0;319;3;177;2;3;3;233;at_Risk;12591
240;2021-03-31 21:47:33.000241;2021-03-31 21:47:33.000241;0;67;5;523;4;4;4;444;loyal_customers;12592
241;2021-03-31 21:47:33.000242;2021-03-31 21:47:33.000242;0;111;3;177;3;3;3;333;need_attention;12593
242;2021-03-31 21:47:33.000243;2021-03-31 21:47:33.000243;0;49;15;1561;4;5;5;455;loyal_customers;12594
243;2021-03-31 21:47:33.000244;2021-03-31 21:47:33.000244;0;507;1;1155;1;1;5;115;hibernating;12595
244;2021-03-31 21:47:33.000245;2021-03-31 21:47:33.000245;0;38;2;465;4;2;4;424;at_Risk;12596
245;2021-03-31 21:47:33.000246;2021-03-31 21:47:33.000246;0;22;4;114;5;3;2;532;about_to_sleep;12597
246;2021-03-31 21:47:33.000247;2021-03-31 21:47:33.000247;0;12;11;1431;5;5;5;555;champions;12598
247;2021-03-31 21:47:33.000248;2021-03-31 21:47:33.000248;0;34;12;854;4;5;5;455;loyal_customers;12599
248;2021-03-31 21:47:33.000249;2021-03-31 21:47:33.000249;0;31;20;1934;4;5;5;455;loyal_customers;12600
249;2021-03-31 21:47:33.000250;2021-03-31 21:47:33.000250;0;41;6;585;4;4;4;444;loyal_customers;12601
250;2021-03-31 21:47:33.000251;2021-03-31 21:47:33.000251;0;2;1;18;5;1;1;511;hibernating;12602
251;2021-03-31 21:47:33.000252;2021-03-31 21:47:33.000252;0;24;1;126;5;1;2;512;hibernating;12603
252;2021-03-31 21:47:33.000253;2021-03-31 21:47:33.000253;0;81;2;194;3;2;3;323;at_Risk;12604
253;2021-03-31 21:47:33.000254;2021-03-31 21:47:33.000254;0;366;4;504;2;3;4;234;at_Risk;12605
254;2021-03-31 21:47:33.000255;2021-03-31 21:47:33.000255;0;62;1;5;4;1;1;411;hibernating;12607
255;2021-03-31 21:47:33.000256;2021-03-31 21:47:33.000256;0;407;1;63;2;1;2;212;hibernating;12608
256;2021-03-31 21:47:33.000257;2021-03-31 21:47:33.000257;0;80;9;372;3;5;4;354;loyal_customers;12609
257;2021-03-31 21:47:33.000258;2021-03-31 21:47:33.000258;0;25;5;210;5;4;3;543;potential_loyalists;12610
258;2021-03-31 21:47:33.000259;2021-03-31 21:47:33.000259;0;55;1;0;4;1;1;411;hibernating;12611
259;2021-03-31 21:47:33.000260;2021-03-31 21:47:33.000260;0;76;1;0;3;1;1;311;hibernating;12612
260;2021-03-31 21:47:33.000261;2021-03-31 21:47:33.000261;0;59;10;1485;4;5;5;455;loyal_customers;12613
261;2021-03-31 21:47:33.000262;2021-03-31 21:47:33.000262;0;162;1;0;3;1;1;311;hibernating;12614
262;2021-03-31 21:47:33.000263;2021-03-31 21:47:33.000263;0;74;8;286;4;4;3;443;loyal_customers;12615
263;2021-03-31 21:47:33.000264;2021-03-31 21:47:33.000264;0;216;3;1197;2;3;5;235;at_Risk;12616
264;2021-03-31 21:47:33.000265;2021-03-31 21:47:33.000265;0;61;1;0;4;1;1;411;hibernating;12617
265;2021-03-31 21:47:33.000266;2021-03-31 21:47:33.000266;0;24;1;0;5;1;1;511;hibernating;12618
266;2021-03-31 21:47:33.000267;2021-03-31 21:47:33.000267;0;18;10;418;5;5;4;554;champions;12619
267;2021-03-31 21:47:33.000268;2021-03-31 21:47:33.000268;0;17;3;86;5;3;2;532;about_to_sleep;12620
268;2021-03-31 21:47:33.000269;2021-03-31 21:47:33.000269;0;7;33;6407;5;5;5;555;champions;12621
269;2021-03-31 21:47:33.000270;2021-03-31 21:47:33.000270;0;234;1;0;2;1;1;211;hibernating;12622
270;2021-03-31 21:47:33.000271;2021-03-31 21:47:33.000271;0;130;7;1153;3;4;5;345;loyal_customers;12623
271;2021-03-31 21:47:33.000272;2021-03-31 21:47:33.000272;0;108;2;72;3;2;2;322;hibernating;12624
272;2021-03-31 21:47:33.000273;2021-03-31 21:47:33.000273;0;7;4;195;5;3;3;533;need_attention;12625
273;2021-03-31 21:47:33.000274;2021-03-31 21:47:33.000274;0;25;9;1767;5;5;5;555;champions;12626
274;2021-03-31 21:47:33.000275;2021-03-31 21:47:33.000275;0;13;7;470;5;4;4;544;loyal_customers;12627
275;2021-03-31 21:47:33.000276;2021-03-31 21:47:33.000276;0;183;3;503;3;3;4;334;need_attention;12628
276;2021-03-31 21:47:33.000277;2021-03-31 21:47:33.000277;0;366;2;1453;2;2;5;225;hibernating;12629
277;2021-03-31 21:47:33.000278;2021-03-31 21:47:33.000278;0;12;2;66;5;2;2;522;hibernating;12630
278;2021-03-31 21:47:33.000279;2021-03-31 21:47:33.000279;0;59;6;186;4;4;3;443;loyal_customers;12631
279;2021-03-31 21:47:33.000280;2021-03-31 21:47:33.000280;0;523;2;259;1;2;3;123;hibernating;12632
280;2021-03-31 21:47:33.000281;2021-03-31 21:47:33.000281;0;2;6;512;5;4;4;544;loyal_customers;12633
281;2021-03-31 21:47:33.000282;2021-03-31 21:47:33.000282;0;461;2;182;1;2;3;123;hibernating;12634
282;2021-03-31 21:47:33.000283;2021-03-31 21:47:33.000283;0;33;4;368;4;3;4;434;loyal_customers;12635
283;2021-03-31 21:47:33.000284;2021-03-31 21:47:33.000284;0;1064;1;0;1;1;1;111;hibernating;12636
284;2021-03-31 21:47:33.000285;2021-03-31 21:47:33.000285;0;94;10;304;3;5;3;353;loyal_customers;12637
285;2021-03-31 21:47:33.000286;2021-03-31 21:47:33.000286;0;184;2;42;3;2;1;321;hibernating;12638
286;2021-03-31 21:47:33.000287;2021-03-31 21:47:33.000287;0;241;3;317;2;3;3;233;at_Risk;12639
287;2021-03-31 21:47:33.000288;2021-03-31 21:47:33.000288;0;26;3;404;4;3;4;434;loyal_customers;12640
288;2021-03-31 21:47:33.000289;2021-03-31 21:47:33.000289;0;117;1;33;3;1;1;311;hibernating;12641
289;2021-03-31 21:47:33.000290;2021-03-31 21:47:33.000290;0;27;3;73;4;3;2;432;about_to_sleep;12642
290;2021-03-31 21:47:33.000291;2021-03-31 21:47:33.000291;0;41;12;856;4;5;5;455;loyal_customers;12643
291;2021-03-31 21:47:33.000292;2021-03-31 21:47:33.000292;0;307;4;386;2;3;4;234;at_Risk;12644
292;2021-03-31 21:47:33.000293;2021-03-31 21:47:33.000293;0;112;8;826;3;4;4;344;loyal_customers;12645
293;2021-03-31 21:47:33.000294;2021-03-31 21:47:33.000294;0;52;2;198;4;2;3;423;at_Risk;12646
294;2021-03-31 21:47:33.000295;2021-03-31 21:47:33.000295;0;25;34;2478;5;5;5;555;champions;12647
295;2021-03-31 21:47:33.000296;2021-03-31 21:47:33.000296;0;127;4;97;3;3;2;332;about_to_sleep;12648
296;2021-03-31 21:47:33.000297;2021-03-31 21:47:33.000297;0;36;8;1020;4;4;5;445;loyal_customers;12649
297;2021-03-31 21:47:33.000298;2021-03-31 21:47:33.000298;0;182;1;104;3;1;2;312;hibernating;12650
298;2021-03-31 21:47:33.000299;2021-03-31 21:47:33.000299;0;102;4;945;3;3;5;335;need_attention;12651
299;2021-03-31 21:47:33.000300;2021-03-31 21:47:33.000300;0;10;2;0;5;2;1;521;hibernating;12652
300;2021-03-31 21:47:33.000301;2021-03-31 21:47:33.000301;0;151;3;597;3;3;4;334;need_attention;12653
301;2021-03-31 21:47:33.000302;2021-03-31 21:47:33.000302;0;13;5;311;5;4;3;543;potential_loyalists;12654
302;2021-03-31 21:47:33.000303;2021-03-31 21:47:33.000303;0;367;1;30;2;1;1;211;hibernating;12655
303;2021-03-31 21:47:33.000304;2021-03-31 21:47:33.000304;0;19;8;409;5;4;4;544;loyal_customers;12656
304;2021-03-31 21:47:33.000305;2021-03-31 21:47:33.000305;0;13;4;75;5;3;2;532;about_to_sleep;12657
305;2021-03-31 21:47:33.000306;2021-03-31 21:47:33.000306;0;21;1;60;5;1;2;512;hibernating;12658
306;2021-03-31 21:47:33.000307;2021-03-31 21:47:33.000307;0;62;1;40;4;1;1;411;hibernating;12659
307;2021-03-31 21:47:33.000308;2021-03-31 21:47:33.000308;0;14;1;75;5;1;2;512;hibernating;12660
308;2021-03-31 21:47:33.000309;2021-03-31 21:47:33.000309;0;438;1;0;1;1;1;111;hibernating;12661
309;2021-03-31 21:47:33.000310;2021-03-31 21:47:33.000310;0;25;20;999;5;5;5;555;champions;12662
310;2021-03-31 21:47:33.000311;2021-03-31 21:47:33.000311;0;465;2;66;1;2;2;122;hibernating;12663
311;2021-03-31 21:47:33.000312;2021-03-31 21:47:33.000312;0;2;11;2746;5;5;5;555;champions;12664
312;2021-03-31 21:47:33.000313;2021-03-31 21:47:33.000313;0;327;3;218;2;3;3;233;at_Risk;12665
313;2021-03-31 21:47:33.000314;2021-03-31 21:47:33.000314;0;426;1;0;1;1;1;111;hibernating;12666
314;2021-03-31 21:47:33.000315;2021-03-31 21:47:33.000315;0;60;1;111;4;1;2;412;hibernating;12667
315;2021-03-31 21:47:33.000316;2021-03-31 21:47:33.000316;0;14;10;1344;5;5;5;555;champions;12668
316;2021-03-31 21:47:33.000317;2021-03-31 21:47:33.000317;0;5;3;30;5;3;1;531;about_to_sleep;12669
317;2021-03-31 21:47:33.000318;2021-03-31 21:47:33.000318;0;12;7;444;5;4;4;544;loyal_customers;12670
318;2021-03-31 21:47:33.000319;2021-03-31 21:47:33.000319;0;372;1;0;2;1;1;211;hibernating;12671
319;2021-03-31 21:47:33.000320;2021-03-31 21:47:33.000320;0;332;2;247;2;2;3;223;hibernating;12672
320;2021-03-31 21:47:33.000321;2021-03-31 21:47:33.000321;0;243;3;135;2;3;2;232;at_Risk;12673
321;2021-03-31 21:47:33.000322;2021-03-31 21:47:33.000322;0;94;4;197;3;3;3;333;need_attention;12674
322;2021-03-31 21:47:33.000323;2021-03-31 21:47:33.000323;0;432;2;108;1;2;2;122;hibernating;12675
323;2021-03-31 21:47:33.000324;2021-03-31 21:47:33.000324;0;27;11;471;4;5;4;454;loyal_customers;12676
324;2021-03-31 21:47:33.000325;2021-03-31 21:47:33.000325;0;405;2;80;2;2;2;222;hibernating;12677
325;2021-03-31 21:47:33.000326;2021-03-31 21:47:33.000326;0;45;20;2211;4;5;5;455;loyal_customers;12678
326;2021-03-31 21:47:33.000327;2021-03-31 21:47:33.000327;0;2;4;180;5;3;3;533;need_attention;12679
327;2021-03-31 21:47:33.000328;2021-03-31 21:47:33.000328;0;33;3;593;4;3;4;434;loyal_customers;12680
328;2021-03-31 21:47:33.000329;2021-03-31 21:47:33.000329;0;17;44;5122;5;5;5;555;champions;12681
329;2021-03-31 21:47:33.000330;2021-03-31 21:47:33.000330;0;3;51;4403;5;5;5;555;champions;12682
330;2021-03-31 21:47:33.000331;2021-03-31 21:47:33.000331;0;7;19;1640;5;5;5;555;champions;12683
331;2021-03-31 21:47:33.000332;2021-03-31 21:47:33.000332;0;27;7;323;4;4;3;443;loyal_customers;12684
332;2021-03-31 21:47:33.000333;2021-03-31 21:47:33.000333;0;30;6;329;4;4;3;443;loyal_customers;12685
333;2021-03-31 21:47:33.000334;2021-03-31 21:47:33.000334;0;640;1;30;1;1;1;111;hibernating;12686
334;2021-03-31 21:47:33.000335;2021-03-31 21:47:33.000335;0;483;2;111;1;2;2;122;hibernating;12687
335;2021-03-31 21:47:33.000336;2021-03-31 21:47:33.000336;0;28;2;1167;4;2;5;425;cant_loose;12689
336;2021-03-31 21:47:33.000337;2021-03-31 21:47:33.000337;0;208;1;0;2;1;1;211;hibernating;12690
337;2021-03-31 21:47:33.000338;2021-03-31 21:47:33.000338;0;2;7;322;5;4;3;543;potential_loyalists;12691
338;2021-03-31 21:47:33.000339;2021-03-31 21:47:33.000339;0;373;1;243;2;1;3;213;hibernating;12692
339;2021-03-31 21:47:33.000340;2021-03-31 21:47:33.000340;0;7;7;1552;5;4;5;545;loyal_customers;12693
340;2021-03-31 21:47:33.000341;2021-03-31 21:47:33.000341;0;73;3;904;4;3;5;435;loyal_customers;12694
341;2021-03-31 21:47:33.000342;2021-03-31 21:47:33.000342;0;110;7;1263;3;4;5;345;loyal_customers;12695
342;2021-03-31 21:47:33.000343;2021-03-31 21:47:33.000343;0;511;2;32;1;2;1;121;hibernating;12696
343;2021-03-31 21:47:33.000344;2021-03-31 21:47:33.000344;0;31;3;100;4;3;2;432;about_to_sleep;12697
344;2021-03-31 21:47:33.000345;2021-03-31 21:47:33.000345;0;592;1;22;1;1;1;111;hibernating;12698
345;2021-03-31 21:47:33.000346;2021-03-31 21:47:33.000346;0;420;1;0;1;1;1;111;hibernating;12699
346;2021-03-31 21:47:33.000347;2021-03-31 21:47:33.000347;0;98;4;1783;3;3;5;335;need_attention;12700
347;2021-03-31 21:47:33.000348;2021-03-31 21:47:33.000348;0;38;6;333;4;4;3;443;loyal_customers;12701
348;2021-03-31 21:47:33.000349;2021-03-31 21:47:33.000349;0;22;1;25;5;1;1;511;hibernating;12702
349;2021-03-31 21:47:33.000350;2021-03-31 21:47:33.000350;0;73;4;141;4;3;2;432;about_to_sleep;12703
350;2021-03-31 21:47:33.000351;2021-03-31 21:47:33.000351;0;24;8;238;5;4;3;543;potential_loyalists;12704
351;2021-03-31 21:47:33.000352;2021-03-31 21:47:33.000352;0;18;14;1440;5;5;5;555;champions;12705
352;2021-03-31 21:47:33.000353;2021-03-31 21:47:33.000353;0;294;1;0;2;1;1;211;hibernating;12707
353;2021-03-31 21:47:33.000354;2021-03-31 21:47:33.000354;0;62;18;2960;4;5;5;455;loyal_customers;12708
354;2021-03-31 21:47:33.000355;2021-03-31 21:47:33.000355;0;2;33;4396;5;5;5;555;champions;12709
355;2021-03-31 21:47:33.000356;2021-03-31 21:47:33.000356;0;203;3;94;2;3;2;232;at_Risk;12710
356;2021-03-31 21:47:33.000357;2021-03-31 21:47:33.000357;0;526;2;451;1;2;4;124;hibernating;12711
357;2021-03-31 21:47:33.000358;2021-03-31 21:47:33.000358;0;11;21;1762;5;5;5;555;champions;12712
358;2021-03-31 21:47:33.000359;2021-03-31 21:47:33.000359;0;91;1;0;3;1;1;311;hibernating;12713
359;2021-03-31 21:47:33.000360;2021-03-31 21:47:33.000360;0;11;12;2159;5;5;5;555;champions;12714
360;2021-03-31 21:47:33.000361;2021-03-31 21:47:33.000361;0;108;1;0;3;1;1;311;hibernating;12715
361;2021-03-31 21:47:33.000362;2021-03-31 21:47:33.000362;0;136;2;254;3;2;3;323;at_Risk;12716
362;2021-03-31 21:47:33.000363;2021-03-31 21:47:33.000363;0;34;3;140;4;3;2;432;about_to_sleep;12717
363;2021-03-31 21:47:33.000364;2021-03-31 21:47:33.000364;0;73;1;30;4;1;1;411;hibernating;12718
364;2021-03-31 21:47:33.000365;2021-03-31 21:47:33.000365;0;215;2;155;2;2;3;223;hibernating;12719
365;2021-03-31 21:47:33.000366;2021-03-31 21:47:33.000366;0;4;28;5465;5;5;5;555;champions;12720
366;2021-03-31 21:47:33.000367;2021-03-31 21:47:33.000367;0;82;8;467;3;4;4;344;loyal_customers;12721
367;2021-03-31 21:47:33.000368;2021-03-31 21:47:33.000368;0;5;4;155;5;3;3;533;need_attention;12722
368;2021-03-31 21:47:33.000369;2021-03-31 21:47:33.000369;0;18;5;186;5;4;3;543;potential_loyalists;12723
369;2021-03-31 21:47:33.000370;2021-03-31 21:47:33.000370;0;40;7;486;4;4;4;444;loyal_customers;12724
370;2021-03-31 21:47:33.000371;2021-03-31 21:47:33.000371;0;417;4;692;1;3;4;134;at_Risk;12725
371;2021-03-31 21:47:33.000372;2021-03-31 21:47:33.000372;0;30;11;725;4;5;4;454;loyal_customers;12726
372;2021-03-31 21:47:33.000373;2021-03-31 21:47:33.000373;0;13;9;1434;5;5;5;555;champions;12727
373;2021-03-31 21:47:33.000374;2021-03-31 21:47:33.000374;0;41;5;630;4;4;4;444;loyal_customers;12728
374;2021-03-31 21:47:33.000375;2021-03-31 21:47:33.000375;0;116;1;0;3;1;1;311;hibernating;12729
375;2021-03-31 21:47:33.000376;2021-03-31 21:47:33.000376;0;553;1;70;1;1;2;112;hibernating;12730
376;2021-03-31 21:47:33.000377;2021-03-31 21:47:33.000377;0;26;16;746;4;5;4;454;loyal_customers;12731
377;2021-03-31 21:47:33.000378;2021-03-31 21:47:33.000378;0;182;1;104;3;1;2;312;hibernating;12732
378;2021-03-31 21:47:33.000379;2021-03-31 21:47:33.000379;0;236;4;269;2;3;3;233;at_Risk;12733
379;2021-03-31 21:47:33.000380;2021-03-31 21:47:33.000380;0;355;3;151;2;3;3;233;at_Risk;12734
380;2021-03-31 21:47:33.000381;2021-03-31 21:47:33.000381;0;193;2;383;3;2;4;324;at_Risk;12735
381;2021-03-31 21:47:33.000382;2021-03-31 21:47:33.000382;0;41;1;40;4;1;1;411;hibernating;12736
382;2021-03-31 21:47:33.000383;2021-03-31 21:47:33.000383;0;501;1;15;1;1;1;111;hibernating;12737
383;2021-03-31 21:47:33.000384;2021-03-31 21:47:33.000384;0;667;1;40;1;1;1;111;hibernating;12738
384;2021-03-31 21:47:33.000385;2021-03-31 21:47:33.000385;0;81;4;1073;3;3;5;335;need_attention;12739
385;2021-03-31 21:47:33.000386;2021-03-31 21:47:33.000386;0;155;1;75;3;1;2;312;hibernating;12740
386;2021-03-31 21:47:33.000387;2021-03-31 21:47:33.000387;0;531;2;55;1;2;2;122;hibernating;12741
387;2021-03-31 21:47:33.000388;2021-03-31 21:47:33.000388;0;628;1;102;1;1;2;112;hibernating;12742
388;2021-03-31 21:47:33.000389;2021-03-31 21:47:33.000389;0;136;2;198;3;2;3;323;at_Risk;12743
389;2021-03-31 21:47:33.000390;2021-03-31 21:47:33.000390;0;54;11;423;4;5;4;454;loyal_customers;12744
390;2021-03-31 21:47:33.000391;2021-03-31 21:47:33.000391;0;430;2;94;1;2;2;122;hibernating;12745
391;2021-03-31 21:47:33.000392;2021-03-31 21:47:33.000392;0;543;1;60;1;1;2;112;hibernating;12746
392;2021-03-31 21:47:33.000393;2021-03-31 21:47:33.000393;0;24;26;1756;5;5;5;555;champions;12747
393;2021-03-31 21:47:33.000394;2021-03-31 21:47:33.000394;0;6;328;33585;5;5;5;555;champions;12748
394;2021-03-31 21:47:33.000395;2021-03-31 21:47:33.000395;0;25;9;1022;5;5;5;555;champions;12749
395;2021-03-31 21:47:33.000396;2021-03-31 21:47:33.000396;0;279;1;30;2;1;1;211;hibernating;12750
396;2021-03-31 21:47:33.000397;2021-03-31 21:47:33.000397;0;447;1;310;1;1;3;113;hibernating;12751
397;2021-03-31 21:47:33.000398;2021-03-31 21:47:33.000398;0;84;1;0;3;1;1;311;hibernating;12752
398;2021-03-31 21:47:33.000399;2021-03-31 21:47:33.000399;0;25;6;128;5;4;2;542;potential_loyalists;12753
399;2021-03-31 21:47:33.000400;2021-03-31 21:47:33.000400;0;162;3;188;3;3;3;333;need_attention;12754
400;2021-03-31 21:47:33.000401;2021-03-31 21:47:33.000401;0;253;11;515;2;5;4;254;cant_loose;12755
401;2021-03-31 21:47:33.000402;2021-03-31 21:47:33.000402;0;89;1;17;3;1;1;311;hibernating;12756
402;2021-03-31 21:47:33.000403;2021-03-31 21:47:33.000403;0;6;12;883;5;5;5;555;champions;12757
403;2021-03-31 21:47:33.000404;2021-03-31 21:47:33.000404;0;119;7;771;3;4;4;344;loyal_customers;12758
404;2021-03-31 21:47:33.000405;2021-03-31 21:47:33.000405;0;54;8;666;4;4;4;444;loyal_customers;12759
405;2021-03-31 21:47:33.000406;2021-03-31 21:47:33.000406;0;429;1;0;1;1;1;111;hibernating;12760
406;2021-03-31 21:47:33.000407;2021-03-31 21:47:33.000407;0;490;2;293;1;2;3;123;hibernating;12761
407;2021-03-31 21:47:33.000408;2021-03-31 21:47:33.000408;0;27;2;0;4;2;1;421;hibernating;12762
408;2021-03-31 21:47:33.000409;2021-03-31 21:47:33.000409;0;140;2;5;3;2;1;321;hibernating;12763
409;2021-03-31 21:47:33.000410;2021-03-31 21:47:33.000410;0;319;1;142;2;1;2;212;hibernating;12764
410;2021-03-31 21:47:33.000411;2021-03-31 21:47:33.000411;0;475;6;733;1;4;4;144;at_Risk;12765
411;2021-03-31 21:47:33.000412;2021-03-31 21:47:33.000412;0;60;8;804;4;4;4;444;loyal_customers;12766
412;2021-03-31 21:47:33.000413;2021-03-31 21:47:33.000413;0;378;1;522;2;1;4;214;hibernating;12767
413;2021-03-31 21:47:33.000414;2021-03-31 21:47:33.000414;0;453;1;2014;1;1;5;115;hibernating;12768
414;2021-03-31 21:47:33.000415;2021-03-31 21:47:33.000415;0;241;1;0;2;1;1;211;hibernating;12769
415;2021-03-31 21:47:33.000416;2021-03-31 21:47:33.000416;0;213;2;82;2;2;2;222;hibernating;12770
416;2021-03-31 21:47:33.000417;2021-03-31 21:47:33.000417;0;399;1;0;2;1;1;211;hibernating;12771
417;2021-03-31 21:47:33.000418;2021-03-31 21:47:33.000418;0;32;1;63;4;1;2;412;hibernating;12772
418;2021-03-31 21:47:33.000419;2021-03-31 21:47:33.000419;0;566;1;54;1;1;2;112;hibernating;12773
419;2021-03-31 21:47:33.000420;2021-03-31 21:47:33.000420;0;538;1;0;1;1;1;111;hibernating;12774
420;2021-03-31 21:47:33.000421;2021-03-31 21:47:33.000421;0;19;7;1338;5;4;5;545;loyal_customers;12775
421;2021-03-31 21:47:33.000422;2021-03-31 21:47:33.000422;0;436;1;28;1;1;1;111;hibernating;12776
422;2021-03-31 21:47:33.000423;2021-03-31 21:47:33.000423;0;490;1;223;1;1;3;113;hibernating;12777
423;2021-03-31 21:47:33.000424;2021-03-31 21:47:33.000424;0;22;9;1092;5;5;5;555;champions;12778
424;2021-03-31 21:47:33.000425;2021-03-31 21:47:33.000425;0;201;14;1850;3;5;5;355;loyal_customers;12779
425;2021-03-31 21:47:33.000426;2021-03-31 21:47:33.000426;0;601;1;0;1;1;1;111;hibernating;12780
426;2021-03-31 21:47:33.000427;2021-03-31 21:47:33.000427;0;155;2;120;3;2;2;322;hibernating;12781
427;2021-03-31 21:47:33.000428;2021-03-31 21:47:33.000428;0;152;11;730;3;5;4;354;loyal_customers;12782
428;2021-03-31 21:47:33.000429;2021-03-31 21:47:33.000429;0;56;6;604;4;4;4;444;loyal_customers;12783
429;2021-03-31 21:47:33.000430;2021-03-31 21:47:33.000430;0;11;3;38;5;3;1;531;about_to_sleep;12784
430;2021-03-31 21:47:33.000431;2021-03-31 21:47:33.000431;0;426;3;745;1;3;4;134;at_Risk;12785
431;2021-03-31 21:47:33.000432;2021-03-31 21:47:33.000432;0;464;1;0;1;1;1;111;hibernating;12786
432;2021-03-31 21:47:33.000433;2021-03-31 21:47:33.000433;0;12;4;285;5;3;3;533;need_attention;12787
433;2021-03-31 21:47:33.000434;2021-03-31 21:47:33.000434;0;504;4;488;1;3;4;134;at_Risk;12788
434;2021-03-31 21:47:33.000435;2021-03-31 21:47:33.000435;0;216;3;30;2;3;1;231;at_Risk;12789
435;2021-03-31 21:47:33.000436;2021-03-31 21:47:33.000436;0;194;2;83;3;2;2;322;hibernating;12790
436;2021-03-31 21:47:33.000437;2021-03-31 21:47:33.000437;0;366;5;211;2;4;3;243;at_Risk;12791
437;2021-03-31 21:47:33.000438;2021-03-31 21:47:33.000438;0;259;2;40;2;2;1;221;hibernating;12792
438;2021-03-31 21:47:33.000439;2021-03-31 21:47:33.000439;0;102;3;30;3;3;1;331;about_to_sleep;12793
439;2021-03-31 21:47:33.000440;2021-03-31 21:47:33.000440;0;55;2;299;4;2;3;423;at_Risk;12794
440;2021-03-31 21:47:33.000441;2021-03-31 21:47:33.000441;0;21;1;54;5;1;2;512;hibernating;12795
441;2021-03-31 21:47:33.000442;2021-03-31 21:47:33.000442;0;630;1;168;1;1;3;113;hibernating;12796
442;2021-03-31 21:47:33.000443;2021-03-31 21:47:33.000443;0;397;2;413;2;2;4;224;hibernating;12797
443;2021-03-31 21:47:33.000444;2021-03-31 21:47:33.000444;0;12;4;1869;5;3;5;535;loyal_customers;12798
444;2021-03-31 21:47:33.000445;2021-03-31 21:47:33.000445;0;531;1;0;1;1;1;111;hibernating;12799
445;2021-03-31 21:47:33.000446;2021-03-31 21:47:33.000446;0;472;3;163;1;3;3;133;at_Risk;12800
446;2021-03-31 21:47:33.000447;2021-03-31 21:47:33.000447;0;503;1;30;1;1;1;111;hibernating;12801
447;2021-03-31 21:47:33.000448;2021-03-31 21:47:33.000448;0;189;7;167;3;4;3;343;loyal_customers;12802
448;2021-03-31 21:47:33.000449;2021-03-31 21:47:33.000449;0;395;1;35;2;1;1;211;hibernating;12803
449;2021-03-31 21:47:33.000450;2021-03-31 21:47:33.000450;0;468;2;138;1;2;2;122;hibernating;12804
450;2021-03-31 21:47:33.000451;2021-03-31 21:47:33.000451;0;384;4;328;2;3;3;233;at_Risk;12805
451;2021-03-31 21:47:33.000452;2021-03-31 21:47:33.000452;0;438;4;502;1;3;4;134;at_Risk;12806
452;2021-03-31 21:47:33.000453;2021-03-31 21:47:33.000453;0;385;1;66;2;1;2;212;hibernating;12807
453;2021-03-31 21:47:33.000454;2021-03-31 21:47:33.000454;0;128;5;123;3;4;2;342;loyal_customers;12808
454;2021-03-31 21:47:33.000455;2021-03-31 21:47:33.000455;0;180;3;294;3;3;3;333;need_attention;12809
455;2021-03-31 21:47:33.000456;2021-03-31 21:47:33.000456;0;537;2;0;1;2;1;121;hibernating;12810
456;2021-03-31 21:47:33.000457;2021-03-31 21:47:33.000457;0;263;5;440;2;4;4;244;at_Risk;12811
457;2021-03-31 21:47:33.000458;2021-03-31 21:47:33.000458;0;47;1;25;4;1;1;411;hibernating;12812
458;2021-03-31 21:47:33.000459;2021-03-31 21:47:33.000459;0;432;3;204;1;3;3;133;at_Risk;12813
